"ID";"Heure";"Valeur"
1080173;18;0,111066878980892
1080173;19;0,333200636942675
1080173;20;0,111066878980892
1080173;21;0
1080173;22;0
1080173;23;0
1080373;0;0,043083674079984
1080373;1;0
1080373;2;0,043083674079984
1080373;3;0
1080373;4;0,326717861773212
1080373;5;0,465543033808716
1080373;6;1,41577740101725
1080373;7;0,925102223995213
1080373;8;2,45098234766131
1080373;9;1,04238555899072
1080373;10;6,08556896379775
1080373;11;1,96988132043483
1080373;12;1,63239254014162
1080373;13;1,31165852199063
1080373;14;1,57494764136831
1080373;15;0,473920414879824
1080373;16;0,552907150693129
1080373;17;0,345866161364316
1080373;18;0,982547122768525
1080373;19;0,728832153186397
1080373;20;0,3889498354443
1080373;21;0,598384362222001
1080373;22;0,511020245337588
1080373;23;0,130447790964396
1080638;0;1,16909562786983
1080638;1;0,555799560790577
1080638;2;0,534238370932322
1080638;3;0,625274505889399
1080638;4;0,999001796765821
1080638;5;0,577360750648832
1080638;6;1,2170093831104
1080638;7;0,730684767418646
1080638;8;1,26492313835097
1080638;9;1,08045518067479
1080638;10;0,960670792573368
1080638;11;2,56099021760831
1080638;12;0,675583948891994
1080638;13;0,675583948891994
1080638;14;1,08045518067479
1080638;15;1,42303853064484
1080638;16;0,577360750648832
1080638;17;0,649231383509683
1080638;18;1,08045518067479
1080638;19;1,2170093831104
1080638;20;1,26492313835097
1080638;21;1,94769415052905
1080638;22;0,577360750648832
1080638;23;0,555799560790577
1080774;0;0,62374151252634
1080774;1;1,3967956651169
1080774;2;1,67053550523464
1080774;3;0,27614810850587
1080774;4;0,0288992206575911
1080774;5;0,0561929290564271
1080774;6;0,102752784560324
1080774;7;0,182225641368699
1080774;8;0,350001672408603
1080774;9;0,510552898284109
1080774;10;2,07592735057029
1080774;11;0,889453791350303
1080774;12;1,40803425092819
1080774;13;0,793925811954377
1080774;14;0,223968960096331
1080774;15;0,342776867244205
1080774;16;0,0433488309863866
1080774;17;0,0104358296819079
1080774;18;0,00883031742315282
1080774;19;2,21881794159949
1080774;20;5,25805264742282
1080774;21;4,67364618523598
1080774;22;0,311469378198481
1080774;23;0,543465899588587
1082985;0;0,706445819197765
1082985;1;0,275394132907603
1082985;2;0,15924965076831
1082985;3;0,359209738575135
1082985;4;0,702853721812014
1082985;5;0,688485332269008
1082985;6;0,597485531829974
1082985;7;0,584314508082219
1082985;8;0,845340251446817
1082985;9;0,795050888046298
1082985;10;0,580722410696468
1082985;11;0,368788664937138
1082985;12;0,943524246657354
1082985;13;1,02015565755338
1082985;14;0,167631211335063
1082985;15;1,02015565755338
1082985;16;1,08122131311116
1082985;17;2,23667930552784
1082985;18;2,32528437437637
1082985;19;1,98762722011575
1082985;20;2,19117940530832
1082985;21;1,76731191378966
1082985;22;1,76731191378966
1082985;23;0,828577130313311
1083428;0;0,0865427956127611
1083428;1;0,0396654479891821
1083428;2;0,015625782541193
1083428;3;0,00841388290679621
1083428;4;0,112986427605549
1083428;5;0,823358541593629
1083428;6;2,69725046326439
1083428;7;1,9928882656383
1083428;8;2,24169880302499
1083428;9;1,70922021335203
1083428;10;1,14308609205189
1083428;11;2,40516852807132
1083428;12;2,53017478840086
1083428;13;2,56022437021085
1083428;14;1,09380477788351
1083428;15;0,372614814443832
1083428;16;1,18154955676867
1083428;17;0,215155005759503
1083428;18;0,358191015175039
1083428;19;0,656282866730105
1083428;20;0,798116892873241
1083428;21;0,4435318275154
1083428;22;0,364200931537036
1083428;23;0,150247909049932
1083432;0;0
1083432;1;0,00599640215870478
1083432;2;0
1083432;3;0
1083432;4;0
1083432;5;0,00599640215870478
1083432;6;0,189486308215071
1083432;7;0,503697781331201
1083432;8;0,719568259044573
1083432;9;1,15010993403958
1083432;10;2,55566660003998
1083432;11;2,55326803917649
1083432;12;1,36957825304817
1083432;13;2,02678392964221
1083432;14;2,19228462922247
1083432;15;1,69938037177693
1083432;16;4,4421347191685
1083432;17;2,1083349990006
1083432;18;2,4657205676594
1083432;19;0
1083432;20;0
1083432;21;0,0119928043174096
1083432;22;0
1083432;23;0
1085139;0;0
1085139;1;0
1085139;2;0
1085139;3;0
1085139;4;0
1085139;5;0
1085139;6;0,597694265608624
1085139;7;2,4207216649199
1085139;8;2,16679143584369
1085139;9;2,24105405000749
1085139;10;2,69740979188501
1085139;11;2,79562808803713
1085139;12;2,27339422069172
1085139;13;0,922293756550382
1085139;14;1,6385686480012
1085139;15;2,73454109896691
1085139;16;0,800119778409942
1085139;17;2,59440035933523
1085139;18;0
1085139;19;0
1085139;20;0
1085139;21;0,117382841742776
1085139;22;0
1085139;23;0
1085702;0;0
1085702;1;0
1085702;2;0,0960528290559808
1085702;3;0
1085702;4;0,00720396217919856
1085702;5;0,103256791235179
1085702;6;0,103256791235179
1085702;7;13,6238931412277
1085702;8;7,20876482065136
1085702;9;0,195707639201561
1085702;10;0,380609335134324
1085702;11;0,103256791235179
1085702;12;0,310971034068738
1085702;13;0,409425183851118
1085702;14;0,103256791235179
1085702;15;0,210115563559958
1085702;16;0,103256791235179
1085702;17;0,103256791235179
1085702;18;0,210115563559958
1085702;19;0,103256791235179
1085702;20;0,103256791235179
1085702;21;0,310971034068738
1085702;22;0,210115563559958
1085702;23;0
1087409;0;0,567798729555344
1087409;1;0
1087409;2;0,548592007202521
1087409;3;0,951933176611814
1087409;4;0,673435702495874
1087409;5;0,496973940879308
1087409;6;0,614615115290352
1087409;7;0,901515530435652
1087409;8;1,04196468764067
1087409;9;1,30125543940379
1087409;10;1,17641174411044
1087409;11;1,35527434602111
1087409;12;1,70459660881308
1087409;13;0,908718051317961
1087409;14;1,5113289651378
1087409;15;1,39848947131496
1087409;16;1,24363527234532
1087409;17;2,61811634071925
1087409;18;1,06237183014055
1087409;19;0,524583604261492
1087409;20;1,19561846646326
1087409;21;0,504176461761617
1087409;22;0,354123943380183
1087409;23;1,34447056469764
1088346;0;0,0636095414312147
1088346;1;0,0636095414312147
1088346;2;0,0444066609991499
1088346;3;0,0408061209181377
1088346;4;0,110416562484373
1088346;5;0,0540081012151823
1088346;6;1,02495374306146
1088346;7;1,42941441216182
1088346;8;3,87298094714207
1088346;9;3,03045456818523
1088346;10;1,02135320298045
1088346;11;3,18527779166875
1088346;12;2,08831324698705
1088346;13;3,51532729909486
1088346;14;3,04125618842826
1088346;15;0,250837625643847
1088346;16;0,0636095414312147
1088346;17;0,571285692853928
1088346;18;0,0888133219982997
1088346;19;0,0888133219982997
1088346;20;0,0636095414312147
1088346;21;0,0888133219982997
1088346;22;0,134420163024454
1088346;23;0,0636095414312147
1089089;0;0,167706513601198
1089089;1;0,196456201647118
1089089;2;0,167706513601198
1089089;3;0,189268779635638
1089089;4;0,943948090841028
1089089;5;1,5440978287996
1089089;6;1,63873221861742
1089089;7;1,65670077364612
1089089;8;2,15862241078113
1089089;9;1,4901921637135
1089089;10;1,4901921637135
1089089;11;2,00409283753432
1089089;12;1,76810581482406
1089089;13;1,70461692038932
1089089;14;1,06014474669329
1089089;15;2,11310207137509
1089089;16;0,584576990267033
1089089;17;0,943948090841028
1089089;18;0,397704017968555
1089089;19;0,397704017968555
1089089;20;0,524681806838033
1089089;21;0,406089343648615
1089089;22;0,221612178687297
1089089;23;0,229997504367357
1089101;0;0,70267299525356
1089101;1;0,70267299525356
1089101;2;0,70267299525356
1089101;3;0,683487384461654
1089101;4;0,70267299525356
1089101;5;0,70267299525356
1089101;6;0,711066699975019
1089101;7;0,72305770671996
1089101;8;0,767424431676243
1089101;9;0,789008243817137
1089101;10;0,747039720209843
1089101;11;0,928103922058456
1089101;12;2,47374469148139
1089101;13;1,45570821883587
1089101;14;0,789008243817137
1089101;15;0,59835123657257
1089101;16;2,50731951036722
1089101;17;3,09727704221834
1089101;18;0,70267299525356
1089101;19;0,70267299525356
1089101;20;0,70267299525356
1089101;21;0,70267299525356
1089101;22;0,70267299525356
1089101;23;0,70267299525356
1089845;0;0,791762471258622
1089845;1;0,191942417274818
1089845;2;0,124762571228631
1089845;3;0,177546735979206
1089845;4;0,455863241027692
1089845;5;0,494251724482655
1089845;6;1,2668199540138
1089845;7;3,51014695591323
1089845;8;3,00149955013496
1089845;9;2,66799960011996
1089845;10;2,10896730980706
1089845;11;2,02739178246526
1089845;12;2,02739178246526
1089845;13;0,208737378786364
1089845;14;0,254323702889133
1089845;15;1,17084874537639
1089845;16;0,475057482755173
1089845;17;0,124762571228631
1089845;18;0,177546735979206
1089845;19;0,273517944616615
1089845;20;0,626212136359092
1089845;21;0,760571828451465
1089845;22;0,405478356493052
1089845;23;0,676597020893732
1091500;0;0,888179551122195
1091500;1;0,854663341645885
1091500;2;0,854663341645885
1091500;3;0,854663341645885
1091500;4;0,888179551122195
1091500;5;0,998304239401496
1091500;6;0,998304239401496
1091500;7;1,21615960099751
1091500;8;1,12279301745636
1091500;9;1,26403990024938
1091500;10;1,26403990024938
1091500;11;1,31431421446384
1091500;12;1,31431421446384
1091500;13;1,16827930174564
1091500;14;0,998304239401496
1091500;15;1,12279301745636
1091500;16;0,96
1091500;17;0,924089775561097
1091500;18;0,821147132169576
1091500;19;0,821147132169576
1091500;20;0,821147132169576
1091500;21;0,821147132169576
1091500;22;0,854663341645885
1091500;23;0,854663341645885
1092719;0;5,76565777644591
1092719;1;5,99580461492358
1092719;2;1,32094695834582
1092719;3;2,84806712616122
1092719;4;2,34941564279293
1092719;5;1,66137249026071
1092719;6;0,0551393467186095
1092719;7;0,0551393467186095
1092719;8;0,0551393467186095
1092719;9;0,0551393467186095
1092719;10;0,111477374887624
1092719;11;0,043152532214564
1092719;12;0,043152532214564
1092719;13;0,043152532214564
1092719;14;0,053940665268205
1092719;15;0,053940665268205
1092719;16;0,053940665268205
1092719;17;0,053940665268205
1092719;18;0,053940665268205
1092719;19;0,053940665268205
1092719;20;0,053940665268205
1092719;21;0,053940665268205
1092719;22;0,0563380281690141
1092719;23;3,10937968234942
1093221;0;0,135295584933899
1093221;1;0,0694437515589923
1093221;2;0,0778248939885258
1093221;3;0,269393863806435
1093221;4;0,474133200299326
1093221;5;1,31583936143677
1093221;6;1,79116986779746
1093221;7;1,12427039161886
1093221;8;2,82324769269144
1093221;9;2,53110501371913
1093221;10;1,95280618608132
1093221;11;2,71549014716887
1093221;12;0,857271139935146
1093221;13;2,07373409827887
1093221;14;1,64629583437266
1093221;15;1,10152157645298
1093221;16;0,688450985283113
1093221;17;0,804589673235221
1093221;18;0,493290097281117
1093221;19;0,421451733599401
1093221;20;0,374756797206286
1093221;21;0,0694437515589923
1093221;22;0,11134946370666
1093221;23;0,0778248939885258
1093311;0;0,627655310621242
1093311;1;0,678156312625251
1093311;2;1,26973947895792
1093311;3;0,579559118236473
1093311;4;0,964328657314629
1093311;5;1,73627254509018
1093311;6;2,57074148296593
1093311;7;1,0436873747495
1093311;8;1,0436873747495
1093311;9;0,678156312625251
1093311;10;1,26973947895792
1093311;11;1,00280561122244
1093311;12;0,762324649298597
1093311;13;0,704609218436874
1093311;14;1,00280561122244
1093311;15;0,704609218436874
1093311;16;0,762324649298597
1093311;17;1,48376753507014
1093311;18;1,32024048096192
1093311;19;0,704609218436874
1093311;20;0,704609218436874
1093311;21;0,793587174348697
1093311;22;0,964328657314629
1093311;23;0,627655310621242
1094111;0;0
1094111;1;0
1094111;2;0
1094111;3;0,108248972637065
1094111;4;0
1094111;5;3,00932143931041
1094111;6;2,95158865390398
1094111;7;1,87150446025859
1094111;8;3,25468577728776
1094111;9;3,5878520597374
1094111;10;2,19865691089506
1094111;11;2,03508068557683
1094111;12;0,872005612909692
1094111;13;0,649493835822392
1094111;14;1,34950385887541
1094111;15;0,928535631953493
1094111;16;0,590558284053323
1094111;17;0,37646587150446
1094111;18;0,108248972637065
1094111;19;0
1094111;20;0,108248972637065
1094111;21;0
1094111;22;0
1094111;23;0
1095222;0;0,141890876296408
1095222;1;0,141890876296408
1095222;2;0,0709454381482038
1095222;3;0,141890876296408
1095222;4;0,141890876296408
1095222;5;0,358334585901097
1095222;6;0,967984367954306
1095222;7;1,55478731399369
1095222;8;1,5752292199008
1095222;9;2,24019239440854
1095222;10;2,26303923042237
1095222;11;2,68269953404479
1095222;12;2,48068540508041
1095222;13;1,30587704794829
1095222;14;3,38614159026003
1095222;15;2,48910266045393
1095222;16;0,918683300766571
1095222;17;0,358334585901097
1095222;18;0,141890876296408
1095222;19;0,141890876296408
1095222;20;0,141890876296408
1095222;21;0,141890876296408
1095222;22;0,141890876296408
1095222;23;0,0709454381482038
1097083;0;0
1097083;1;0
1097083;2;0,104353041131491
1097083;3;1,26063271527812
1097083;4;1,97431155979809
1097083;5;0,0443800289869559
1097083;6;0,207506622020091
1097083;7;2,10385326603029
1097083;8;3,13898745564496
1097083;9;2,18301764206107
1097083;10;1,12989154880304
1097083;11;1,58448698085861
1097083;12;1,84237093308011
1097083;13;1,46334149632665
1097083;14;1,69843570393323
1097083;15;1,42495876855415
1097083;16;1,22944674896297
1097083;17;1,03753311010045
1097083;18;1,36378629616672
1097083;19;0,104353041131491
1097083;20;0
1097083;21;0
1097083;22;0
1097083;23;0,104353041131491
1097084;0;1,2689380751057
1097084;1;1,2689380751057
1097084;2;1,2689380751057
1097084;3;1,2689380751057
1097084;4;0,707883611042029
1097084;5;0,779507585177816
1097084;6;0,941855259885601
1097084;7;0,966923650833126
1097084;8;1,00870430241234
1097084;9;0,96095498632181
1097084;10;0,66610295946282
1097084;11;0,605222581447401
1097084;12;0,50136781895051
1097084;13;0,648196965928873
1097084;14;0,518080079582193
1097084;15;0,641034568515295
1097084;16;0,637453369808505
1097084;17;1,2689380751057
1097084;18;1,42770455110669
1097084;19;1,34294951504601
1097084;20;1,54349664262621
1097084;21;1,21999502611291
1097084;22;1,2689380751057
1097084;23;1,2689380751057
1097302;0;0,0720360180090045
1097302;1;0
1097302;2;0,0720360180090045
1097302;3;0,0720360180090045
1097302;4;0,0720360180090045
1097302;5;0,216108054027014
1097302;6;1,08294147073537
1097302;7;1,48154077038519
1097302;8;0,732366183091546
1097302;9;3,95237618809405
1097302;10;1,00130065032516
1097302;11;1,08294147073537
1097302;12;3,80110055027514
1097302;13;2,28354177088544
1097302;14;0,79239619809905
1097302;15;1,21980990495248
1097302;16;0,732366183091546
1097302;17;0,79239619809905
1097302;18;0,890845422711356
1097302;19;2,46843421710855
1097302;20;0,890845422711356
1097302;21;0,0720360180090045
1097302;22;0,0720360180090045
1097302;23;0,146473236618309
1097590;0;0,715417975175714
1097590;1;0,94152833856737
1097590;2;0,94152833856737
1097590;3;0,887692537759832
1097590;4;0,856587408404367
1097590;5;1,01809481082698
1097590;6;1,42126514131898
1097590;7;1,88664573052191
1097590;8;1,33991326454314
1097590;9;1,3219679976073
1097590;10;0,998953192762076
1097590;11;1,10662479437715
1097590;12;1,21549274712128
1097590;13;0,923583071631524
1097590;14;1,41408703454464
1097590;15;0,942724689696426
1097590;16;0,715417975175714
1097590;17;0,94152833856737
1097590;18;0,887692537759832
1097590;19;0,715417975175714
1097590;20;0,715417975175714
1097590;21;0,661582174368177
1097590;22;0,715417975175714
1097590;23;0,715417975175714
1097837;0;0,256223497131454
1097837;1;0,219107009229234
1097837;2;0,256223497131454
1097837;3;0,307707657770017
1097837;4;0,387927163881267
1097837;5;0,387927163881267
1097837;6;0,37715140932901
1097837;7;0,444200548765278
1097837;8;1,66904464953854
1097837;9;0,131703666749813
1097837;10;0,266999251683712
1097837;11;0
1097837;12;0,984185582439511
1097837;13;1,13145422798703
1097837;14;2,95135944125717
1097837;15;3,88286355699676
1097837;16;3,45303068096782
1097837;17;1,06440508855076
1097837;18;3,32012970815665
1097837;19;1,77321027687703
1097837;20;0,239461212272387
1097837;21;0,239461212272387
1097837;22;0
1097837;23;0,256223497131454
1097840;0;0,85731438863318
1097840;1;0,602761656994196
1097840;2;0,602761656994196
1097840;3;0,146487892735641
1097840;4;1,21993195917551
1097840;5;0,732439463678207
1097840;6;0,792475485291175
1097840;7;1,42645587352411
1097840;8;1,0014008405043
1097840;9;1,17190314188513
1097840;10;1,17190314188513
1097840;11;0,677206323794277
1097840;12;0,602761656994196
1097840;13;0,890934560736442
1097840;14;1,12627576545928
1097840;15;1,31839103462077
1097840;16;1,17190314188513
1097840;17;1,37122273364018
1097840;18;1,04222533520112
1097840;19;1,48168901340804
1097840;20;0,732439463678207
1097840;21;1,04222533520112
1097840;22;1,08304982989794
1097840;23;1,73384030418251
1097849;0;0
1097849;1;6
1097849;2;0
1097849;3;0
1097849;4;0
1097849;5;0
1097849;6;0
1097849;7;0
1097849;8;0
1097849;9;6
1097849;10;0
1097849;11;0
1097849;12;0
1097849;13;0
1097849;14;0
1097849;15;0
1097849;16;0
1097849;17;6
1097849;18;0
1097849;19;0
1097849;20;0
1097849;21;0
1097849;22;0
1097849;23;6
1097850;0;0,282155185351944
1097850;1;0,316974335884737
1097850;2;0,316974335884737
1097850;3;0,34819150532793
1097850;4;0,342188203511932
1097850;5;0,912501876031818
1097850;6;1,58006903797088
1097850;7;1,81059582770524
1097850;8;2,19720846465556
1097850;9;1,35674621041573
1097850;10;1,37235479513733
1097850;11;2,24283355845715
1097850;12;1,9762869578268
1097850;13;1,71694431937566
1097850;14;1,14903196758217
1097850;15;1,21626894792136
1097850;16;1,03977187453099
1097850;17;1,65090799939967
1097850;18;0,641152633948672
1097850;19;0,342188203511932
1097850;20;0,342188203511932
1097850;21;0,282155185351944
1097850;22;0,282155185351944
1097850;23;0,282155185351944
1097974;0;0,0382622558788362
1097974;1;0,0358708648864089
1097974;2;0,0346751693901953
1097974;3;0,0263053009166999
1097974;4;0,106416899163013
1097974;5;0,400557991231566
1097974;6;1,16221602231965
1097974;7;2,02072538860104
1097974;8;0,905141490633719
1097974;9;2,67835791151853
1097974;10;1,98485452371463
1097974;11;2,46791550418493
1097974;12;3,23555201275409
1097974;13;1,45037863690713
1097974;14;2,32204065364687
1097974;15;1,34157034675169
1097974;16;1,03786369071343
1097974;17;0,871662016739737
1097974;18;0,688720605819051
1097974;19;0,465125548027102
1097974;20;0,188919888401754
1097974;21;0,176962933439617
1097974;22;0,25348744519729
1097974;23;0,106416899163013
1097977;0;0,909827456864216
1097977;1;0,909827456864216
1097977;2;0,926631657914479
1097977;3;0,926631657914479
1097977;4;0,926631657914479
1097977;5;1,34793698424606
1097977;6;0,94463615903976
1097977;7;1,19429857464366
1097977;8;1,29152288072018
1097977;9;1,21950487621905
1097977;10;1,00225056264066
1097977;11;0,96384096024006
1097977;12;0,984246061515379
1097977;13;1,04186046511628
1097977;14;1,04186046511628
1097977;15;1,12708177044261
1097977;16;0,926631657914479
1097977;17;0,909827456864216
1097977;18;0,891822955738935
1097977;19;0,891822955738935
1097977;20;0,891822955738935
1097977;21;0,909827456864216
1097977;22;0,909827456864216
1097977;23;0,909827456864216
1097978;0;0,0599340725202277
1097978;1;0,064728798321846
1097978;2;0,0599340725202277
1097978;3;0,0551393467186095
1097978;4;0,38957147138148
1097978;5;0,56577764459095
1097978;6;2,0257716511837
1097978;7;1,80161821995805
1097978;8;2,8408750374588
1097978;9;1,3161522325442
1097978;10;2,82649086005394
1097978;11;3,5780641294576
1097978;12;2,19118969133953
1097978;13;3,44021576266107
1097978;14;1,76565777644591
1097978;15;0,26850464489062
1097978;16;0,097093197482769
1097978;17;0,10788133053641
1097978;18;0,097093197482769
1097978;19;0,097093197482769
1097978;20;0,097093197482769
1097978;21;0,097093197482769
1097978;22;0,097093197482769
1097978;23;0,0599340725202277
1098033;0;0,1418553396113
1098033;1;0,0697255059106391
1098033;2;0,1418553396113
1098033;3;0,108194750550992
1098033;4;0,108194750550992
1098033;5;0,108194750550992
1098033;6;0,286115007012623
1098033;7;1,04347826086957
1098033;8;0,557804047285113
1098033;9;1,3199759567221
1098033;10;1,3199759567221
1098033;11;0,704468042476458
1098033;12;1,12762973352034
1098033;13;0,322179923862953
1098033;14;3,80605089160489
1098033;15;3,38288920056101
1098033;16;7,70827489481066
1098033;17;0,456822280104188
1098033;18;0,678020436786215
1098033;19;0,1418553396113
1098033;20;0,1418553396113
1098033;21;0,108194750550992
1098033;22;0,108194750550992
1098033;23;0,108194750550992
1098606;0;0
1098606;1;0,688588393792725
1098606;2;0
1098606;3;0
1098606;4;0,337707699216606
1098606;5;0
1098606;6;0,711341749413702
1098606;7;2,0430118257572
1098606;8;2,06456763634549
1098606;9;1,36879397235667
1098606;10;2,38431216007185
1098606;11;2,06456763634549
1098606;12;2,06456763634549
1098606;13;2,71603213412504
1098606;14;2,06456763634549
1098606;15;1,36879397235667
1098606;16;1,36879397235667
1098606;17;0,688588393792725
1098606;18;0,688588393792725
1098606;19;0
1098606;20;0,688588393792725
1098606;21;0
1098606;22;0,688588393792725
1098606;23;0
1098938;0;0,289558611786902
1098938;1;0,25976863115039
1098938;2;0,512387666948016
1098938;3;0,37773695447098
1098938;4;0,343180576932625
1098938;5;1,1284444665111
1098938;6;1,3333995332903
1098938;7;1,48949903182563
1098938;8;2,00665309567549
1098938;9;1,68849610247753
1098938;10;1,50022342485477
1098938;11;2,31170249739338
1098938;12;1,44302666203267
1098938;13;1,56099498535326
1098938;14;1,50022342485477
1098938;15;1,89940916538404
1098938;16;1,59197656521523
1098938;17;0,867484236135247
1098938;18;0,52072886152624
1098938;19;0,338414180030783
1098938;20;0,228787051288417
1098938;21;0,289558611786902
1098938;22;0,289558611786902
1098938;23;0,228787051288417
1100217;0;9,00059988002399
1100217;1;4,10797840431914
1100217;2;4,80623875224955
1100217;3;6,08038392321536
1100217;4;0
1100217;5;0
1100217;6;0
1100217;7;0
1100217;8;0
1100217;9;0
1100217;10;0
1100217;11;0
1100217;12;0
1100217;13;0
1100217;14;0
1100217;15;0
1100217;16;0
1100217;17;0
1100217;18;0
1100217;19;0
1100217;20;0
1100217;21;0
1100217;22;0
1100217;23;0,00479904019196161
1100532;0;0,700747384155456
1100532;1;0,700747384155456
1100532;2;0,700747384155456
1100532;3;0,700747384155456
1100532;4;0,729446935724963
1100532;5;0,923168908819133
1100532;6;0,853811659192825
1100532;7;0,88729446935725
1100532;8;0,997309417040359
1100532;9;0,820328849028401
1100532;10;1,07862481315396
1100532;11;1,47563527653214
1100532;12;1,12167414050822
1100532;13;1,12167414050822
1100532;14;1,42062780269058
1100532;15;1,36562032884903
1100532;16;2,65949177877429
1100532;17;1,36562032884903
1100532;18;0,729446935724963
1100532;19;0,729446935724963
1100532;20;0,729446935724963
1100532;21;0,729446935724963
1100532;22;0,729446935724963
1100532;23;0,729446935724963
1100632;0;0,226165413533835
1100632;1;0,226165413533835
1100632;2;0,245413533834586
1100632;3;0,334436090225564
1100632;4;0,406616541353383
1100632;5;0,892631578947368
1100632;6;2,1990977443609
1100632;7;1,80691729323308
1100632;8;1,22225563909774
1100632;9;2,03308270676692
1100632;10;2,28812030075188
1100632;11;3,80872180451128
1100632;12;0,858947368421053
1100632;13;0,704962406015038
1100632;14;0,733834586466165
1100632;15;0,704962406015038
1100632;16;0,558195488721804
1100632;17;1,17413533834586
1100632;18;0,558195488721804
1100632;19;1,95609022556391
1100632;20;0,39218045112782
1100632;21;0,235789473684211
1100632;22;0,216541353383459
1100632;23;0,216541353383459
1100846;0;2,28011988011988
